,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
35,0.41055992,0.33354595,0.33246037,0.2884289,0.33761925,0.40004647,0.45497084,0.32317722,0.38713646,0.3368841,0.40728652,0.38905984,0.42689168,0.46688038,0.83859634,0.50328696,0.5834446,0.6450398,0.204782,0.3461184,0.41183388,0.54917485,0.43830812,0.47660473,0.30207354,0.36421722,0.40443313,0.5967308,0.41727403,0.48988116,0.3784164,0.5316181,0.39967334,0.4948417,0.38396627,0.0,0.45292807,0.44825298,0.37729236,0.44817215,0.3463081,0.409743,0.3827635,0.3890233,0.4699909,0.49772096,0.52929735,0.32541975,0.22127174,0.34678,0.4533138,0.28841704,0.40988562,0.47121948,0.45996982,0.5062006,0.6262357,0.39889744,0.4567974,0.4675303,0.83305484,0.4718424,0.40638128,0.5045539,0.36254936,0.41283488,0.5705503,0.45785958,0.53049064,0.4461964,0.3857688,0.43453556,0.47662416,0.36825913,0.47141662,0.4924072,0.37972617,0.49133855,0.40245646,0.45767355,0.4466393,0.495533,0.4600881,0.4055083,0.34932852,0.48552993,0.44684625,0.4554767,0.52875125,0.42552793,0.45612913,0.41009313,0.47779307,0.39608672,0.55820894,0.41205016,0.35211283,0.38310453,0.31083316,0.34795552,0.40350425,0.44738418,0.41422415,0.4617434,0.40215948,0.44766492,0.40421462,0.34930107,0.5066877,0.36931866,0.43424606,0.30383337,0.27809036,0.4822137,0.29936016,0.45915148,0.41367054,0.44702017,0.5862068,0.38268125,0.52161515,0.42574298,0.39345485,0.35734606,0.36794943,0.45477498,0.42462802,0.418423,0.4854358,0.41464514,0.45712286,0.3781669,0.39099526,0.50130224,0.45709795,0.34490204,0.36659676,0.43985015,0.43521202,0.30713224,0.5733507,0.4512094,0.30988997,0.45254344,0.376862,0.5324515,0.46880943,0.42901337,0.36695448,0.43790758,0.45138517,0.5269172,0.4783457,0.39852566,0.5450494,0.5210359,0.3452023,0.39701903,0.61588466,0.35890707,0.45606253,0.6705149,0.28712267,0.31772298,0.4042477,0.4094654,0.51227754,0.47373146,0.50627685,0.30924374,0.72320795,0.583833,0.60665643,0.3307647,0.43634635,0.45906812,0.44646472,0.38220245,0.4551518,0.4579114,0.51579654,0.41667992,0.412171,0.46275795,0.475581,0.42675698,0.31865263,0.41240743,0.4163155,0.4578514,0.38806564,0.53780603,0.55141115,0.52195287,0.33181494,0.4328779,0.22399992,0.4235382,0.59872127,0.41937545
36,0.27633423,0.24854761,0.45799887,0.19990766,0.23877186,0.25778067,0.3271018,0.16652986,0.50441694,0.38821954,0.46427268,0.2718506,0.40194023,0.4608692,0.44744605,0.4944892,0.519584,0.5538149,0.028775372,0.21565466,0.47978723,0.41518778,0.46312076,0.42482203,0.39089105,0.311914,0.3106714,0.5222479,0.42752945,0.33092803,0.34558916,0.45996043,0.37540895,0.2994732,0.283548,0.45292807,0.0,0.31071067,0.26029688,0.3327665,0.3381924,0.29282787,0.32931495,0.64572465,0.3549187,0.314567,0.6737112,0.3995691,0.101860456,0.15826158,0.5019233,0.31926832,0.24762887,0.30713958,0.24587584,0.5846764,0.628742,0.30727512,0.31779352,0.32568032,0.42985356,0.34052896,0.7813179,0.3351251,0.2807438,0.22617577,0.49424922,0.54744464,0.53696,0.24694392,0.25359672,0.30090702,0.26158184,0.47555393,0.27280885,0.33259177,0.28668332,0.2971524,0.7374054,0.3361439,0.33917207,0.3994864,0.35046518,0.32442725,0.22719558,0.43727368,0.3872155,0.29231706,0.4442794,0.3850631,0.42825264,0.28723603,0.51395863,0.2472198,0.44855976,0.3029359,0.24583337,0.26156503,0.18090478,0.2501676,0.4555946,0.2424562,0.31188732,0.29606533,0.3096276,0.28978282,0.25012574,0.35223544,0.33794603,0.35619083,0.28445974,0.20381255,0.42375797,0.36013028,0.37318033,0.23462093,0.3115335,0.40061152,0.60661674,0.29158476,0.51859784,0.39590722,0.48054975,0.11278057,0.36340958,0.35296142,0.30750936,0.24545911,0.37644064,0.26705942,0.80650866,0.28699356,0.28114933,0.31676358,0.3103755,0.7342152,0.190823,0.3613357,0.31858355,0.30914122,0.56484234,0.49503714,0.39695552,0.25160855,0.7467685,0.41416997,0.5432583,0.46357504,0.37099382,0.43875217,0.22333834,0.4027639,0.5036988,0.20338768,0.5640358,0.5571416,0.28091058,0.4345452,0.5721947,0.46565098,0.47447556,0.6098998,0.28862756,0.1575671,0.4225623,0.4131341,0.48507553,0.29666176,0.571486,0.3362444,0.36921296,0.53196454,0.43585584,0.40605465,0.26421756,0.31343973,0.33292183,0.2852373,0.33655593,0.3014411,0.3641196,0.32119095,0.44791973,0.35203522,0.36391932,0.4177856,0.360695,0.26523727,0.30933297,0.20879441,0.3175596,0.45827767,0.46212316,0.44214997,0.1905902,0.30584586,0.07060795,0.81734514,0.5538812,0.39168674
37,0.24374583,0.14442387,0.36098352,0.22056258,0.371474,0.32261854,0.4032153,0.3454656,0.3511685,0.31253862,0.32242125,0.492279,0.27744755,0.30350423,0.43534464,0.35174447,0.40279043,0.37286094,0.17742354,0.34081012,0.3221568,0.32690048,0.3186682,0.42649525,0.31234002,0.21820365,0.401152,0.46425325,0.28169534,0.34887117,0.36310396,0.40659052,0.22525045,0.39832777,0.42203832,0.44825298,0.31071067,0.0,0.31688058,0.3361262,0.23721272,0.416654,0.25216097,0.38509768,0.5199758,0.33473897,0.29917076,0.23865488,0.11523121,0.15110117,0.26674315,0.281803,0.3670224,0.28430176,0.29050982,0.37153453,0.4426673,0.29715616,0.38429144,0.33738488,0.4130386,0.3785414,0.33708155,0.38631594,0.4718064,0.34573314,0.37683243,0.33011043,0.31390604,0.27218783,0.17846456,0.41052008,0.3776884,0.20230907,0.32506013,0.40383232,0.378083,0.2798151,0.2205871,0.35064536,0.4429102,0.3073701,0.49174362,0.37953106,0.3620054,0.36251956,0.23340562,0.27527693,0.3859229,0.28967822,0.5461684,0.34139633,0.3496219,0.38538677,0.29289415,0.38419145,0.36493796,0.26639757,0.31925815,0.4329906,0.38061535,0.261836,0.26431203,0.26845127,0.32678673,0.30168465,0.30559057,0.322514,0.35241288,0.27516288,0.3265255,0.31503698,0.22835582,0.34175637,0.32272443,0.42198658,0.49322903,0.5444205,0.35470545,0.53734887,0.44282,0.36097634,0.35136878,0.17947146,0.24685343,0.33274275,0.19690773,0.22514787,0.521125,0.33579767,0.36175942,0.24473152,0.24919048,0.6517874,0.30326524,0.2926598,0.17073557,0.36534262,0.30228767,0.34137717,0.31978947,0.2662748,0.27302352,0.36117905,0.31159145,0.5539495,0.32839698,0.24383251,0.24217251,0.32027197,0.4501131,0.37143302,0.32727653,0.36373192,0.39434612,0.3341364,0.3785711,0.2824534,0.4047994,0.35283378,0.29859552,0.41385347,0.36763668,0.3192684,0.33932778,0.24714702,0.3846916,0.38250762,0.37481737,0.38002902,0.31616592,0.44569337,0.3538651,0.31463754,0.40578094,0.20348996,0.4500352,0.33066082,0.49375165,0.32903823,0.5772264,0.44612086,0.2317479,0.39208546,0.4303239,0.32572657,0.2622043,0.3843076,0.25677118,0.26105013,0.2807209,0.56292725,0.49292526,0.33392322,0.34530556,0.40335685,0.11558435,0.33901837,0.4209534,0.569121
38,0.36343116,0.19543336,0.32159245,0.3191439,0.38643962,0.38613892,0.34349844,0.19980696,0.41566694,0.2999142,0.2973939,0.26823872,0.2871529,0.33726403,0.39296496,0.32032162,0.2585244,0.31730148,0.16911693,0.31722987,0.28180614,0.29626933,0.2378704,0.212003,0.15161884,0.3258139,0.47137576,0.29569286,0.15150201,0.42665726,0.505334,0.22553608,0.25885695,0.35051954,0.35713232,0.37729236,0.26029688,0.31688058,0.0,0.61968195,0.15957843,0.3919419,0.36277702,0.24651161,0.43822783,0.3196202,0.32073092,0.15552601,0.21058482,0.1867508,0.2707708,0.2196481,0.24990843,0.6077106,0.34455687,0.3372866,0.35892856,0.42397922,0.31550258,0.51268494,0.39762753,0.5065534,0.2989778,0.3740387,0.31109995,0.36256117,0.3652262,0.40434265,0.31630844,0.2725655,0.22151677,0.34110668,0.53606653,0.27987212,0.35101086,0.60857964,0.49333447,0.3585151,0.18797268,0.58749855,0.53492874,0.30593315,0.3594692,0.51914704,0.19356862,0.36294204,0.27562657,0.27107292,0.3776958,0.35173002,0.45452175,0.34149778,0.23003292,0.22625777,0.32572326,0.57755965,0.3186445,0.31635964,0.17196333,0.23368481,0.26918215,0.33632874,0.3948055,0.29924238,0.4882334,0.31289214,0.3631991,0.2865146,0.35064015,0.28972366,0.30412778,0.2610616,0.20575589,0.32739025,0.27946305,0.31352645,0.370134,0.45151657,0.26558152,0.3900752,0.21886064,0.43601876,0.30981216,0.24608232,0.22023484,0.51060295,0.1642357,0.2675358,0.5571172,0.28427488,0.28000078,0.5045106,0.2537562,0.41862005,0.29989016,0.29559112,0.26996872,0.47496808,0.22288284,0.5101644,0.35606825,0.26174417,0.4532395,0.2801439,0.2224091,0.48395747,0.21304515,0.25670663,0.2784675,0.31515858,0.2903446,0.36472648,0.24329281,0.3139733,0.26825532,0.24674413,0.3967784,0.3368198,0.29439288,0.21900828,0.3553179,0.3593635,0.4738605,0.1438861,0.25782576,0.3676986,0.45904204,0.31773627,0.21844488,0.19792035,0.34333038,0.29539743,0.28050578,0.22576836,0.4608681,0.31714052,0.3035252,0.45365244,0.3266461,0.30865568,0.4658147,0.56616056,0.24172798,0.30045846,0.33892804,0.18783045,0.17081831,0.40907034,0.32248932,0.29846653,0.39012963,0.4844411,0.46118802,0.22238556,0.35716712,0.5600872,0.21069077,0.24025172,0.38477564,0.47876152
39,0.33055526,0.31300357,0.34737265,0.35598338,0.39312392,0.48108828,0.43647566,0.3309372,0.29816854,0.27304682,0.36100778,0.4123296,0.33551002,0.3958194,0.42665973,0.37596586,0.32073468,0.4000146,0.30720407,0.38092548,0.34037006,0.39803827,0.3337047,0.2801937,0.18241975,0.34120613,0.526075,0.33578008,0.21022928,0.48189107,0.5936489,0.3164848,0.392192,0.45820495,0.48467013,0.44817215,0.3327665,0.3361262,0.61968195,0.0,0.18957552,0.485667,0.39030564,0.2766813,0.5378745,0.3780598,0.404288,0.24980785,0.3789835,0.30623174,0.25892803,0.24252224,0.2562758,0.69246465,0.38681424,0.3306377,0.4251977,0.47583133,0.42478898,0.60960853,0.4818154,0.58736056,0.36844867,0.51836133,0.38992065,0.41253024,0.4477916,0.42283964,0.31013048,0.39660475,0.31417406,0.36948198,0.59418833,0.3234781,0.4113927,0.7196978,0.5819758,0.48693442,0.2347461,0.7501162,0.63902104,0.3449549,0.4678254,0.5994405,0.20301718,0.384273,0.38468158,0.36357534,0.47670096,0.43140537,0.44564706,0.44506225,0.21367079,0.27723545,0.41434962,0.6083882,0.42569885,0.44323665,0.28250855,0.2819554,0.27129394,0.38449055,0.39135933,0.42182106,0.6280384,0.48343515,0.46661744,0.30708688,0.3847579,0.49520874,0.4566149,0.380187,0.2845933,0.39789373,0.29707736,0.40847278,0.635152,0.52392215,0.3147544,0.4780768,0.3026834,0.62130666,0.31852943,0.30739197,0.3009821,0.67867565,0.20636061,0.3746798,0.59611607,0.3441855,0.28159094,0.51278996,0.27960706,0.47594288,0.36328143,0.31307137,0.32604134,0.57122344,0.3102901,0.4703738,0.36092138,0.25291306,0.5030308,0.48324433,0.24865367,0.54415244,0.32440865,0.23599409,0.33076996,0.35588294,0.38986725,0.42445767,0.2960486,0.33660495,0.29351774,0.32961422,0.4687869,0.39221457,0.39154905,0.27021036,0.41709268,0.42383695,0.45046234,0.23324268,0.3269633,0.3278448,0.6133069,0.47129208,0.24720103,0.18865189,0.4183594,0.38500902,0.28016967,0.24134949,0.5761708,0.40502673,0.35512123,0.6037169,0.5115553,0.3912772,0.55865794,0.58294463,0.228277,0.3848867,0.48514014,0.29748905,0.20045333,0.5001884,0.5447141,0.45616204,0.3633834,0.58667934,0.49992695,0.29047436,0.40994912,0.67020726,0.27215642,0.26696306,0.35574478,0.46596625
40,0.26267374,0.13846365,0.19423267,0.14541015,0.25276428,0.20047444,0.37117547,0.1729044,0.34163842,0.26397437,0.35524833,0.20244096,0.3323444,0.24988936,0.32253146,0.39707822,0.2741636,0.3124357,0.067506425,0.23439285,0.2893019,0.3708632,0.3127917,0.28735802,0.29864174,0.31859356,0.27530384,0.28685942,0.21410528,0.33417094,0.26272506,0.3273914,0.27102038,0.49235594,0.19933349,0.3463081,0.3381924,0.23721272,0.15957843,0.18957552,0.0,0.31958497,0.21372339,0.3565844,0.20156348,0.4084129,0.4113968,0.22380206,0.2407769,0.13820328,0.26248544,0.4269181,0.44908643,0.22723214,0.3231905,0.35162717,0.37299928,0.16824752,0.3596595,0.18327777,0.28101793,0.24238548,0.31505674,0.16865848,0.2930982,0.35010955,0.45390153,0.30061734,0.28772384,0.27256006,0.23603767,0.34172326,0.15265524,0.30210236,0.35553652,0.22486258,0.2123058,0.17204031,0.3022205,0.21849042,0.2193186,0.40518636,0.35054103,0.23793176,0.4588132,0.29017347,0.3363237,0.42083192,0.5151169,0.25632656,0.2146985,0.2670348,0.30822384,0.46450934,0.25493503,0.16501088,0.24764717,0.27006316,0.30286622,0.32995886,0.3408026,0.28150168,0.25929132,0.34340298,0.15317187,0.40213132,0.25080216,0.27290112,0.41806385,0.18925032,0.27284008,0.30756077,0.20473033,0.35939866,0.23433897,0.3858656,0.16866821,0.19749431,0.36115223,0.17490868,0.27934295,0.21258143,0.3194364,0.15433247,0.41433403,0.1502168,0.15565524,0.2382029,0.19250521,0.28138536,0.31366885,0.15648106,0.37873065,0.21969363,0.40706375,0.32595402,0.15001678,0.2625711,0.36227566,0.22425658,0.32462448,0.24696843,0.17174421,0.23184648,0.33009285,0.22481146,0.3483358,0.24766639,0.40671247,0.32777125,0.30063754,0.32405204,0.33995226,0.31146643,0.26939076,0.3439526,0.21685287,0.41458738,0.34311295,0.38295245,0.27518257,0.3182136,0.17196387,0.14869708,0.2915749,0.28027815,0.3060261,0.41009307,0.31782496,0.30415386,0.33883208,0.3542835,0.26868677,0.23668352,0.14722425,0.36166054,0.4734957,0.14008898,0.1894058,0.37121862,0.2370517,0.21519896,0.24852085,0.5093421,0.20270526,0.28800905,0.31147063,0.24000844,0.19408408,0.4266958,0.3424483,0.26077813,0.2742321,0.24933064,0.27563393,0.19321005,0.056188226,0.35956427,0.31642509,0.2257222
41,0.35887307,0.14139307,0.29002905,0.22251385,0.3804456,0.37905946,0.51257765,0.22003224,0.22978348,0.23470004,0.43262303,0.42354816,0.31999958,0.23737186,0.41062197,0.34549463,0.27195388,0.28391567,0.18970829,0.3079055,0.3944001,0.3403349,0.27456212,0.20570114,0.36009282,0.36977077,0.4124201,0.27783376,0.25671425,0.41944394,0.5109258,0.28614524,0.22653961,0.5066026,0.56679213,0.409743,0.29282787,0.416654,0.3919419,0.485667,0.31958497,0.0,0.21453533,0.28314742,0.509096,0.36965513,0.38211298,0.14820331,0.47312933,0.1891599,0.2054463,0.32369244,0.39741462,0.45424065,0.34094602,0.29021418,0.3334449,0.35231632,0.36576125,0.38681492,0.4266731,0.3599557,0.32999533,0.51617056,0.27359897,0.375448,0.39691767,0.2817526,0.23784825,0.27548105,0.25488338,0.33251372,0.41633472,0.18720387,0.3968755,0.5302645,0.35928148,0.3690637,0.20245147,0.49363297,0.4567659,0.41032442,0.6880884,0.4617265,0.3120445,0.2724565,0.38537273,0.36396796,0.4456126,0.33406475,0.55476534,0.35784578,0.25207645,0.3165297,0.29839772,0.4251796,0.29940635,0.28114432,0.22121051,0.600592,0.22671293,0.37004325,0.31906295,0.34015393,0.42924565,0.43643087,0.3550881,0.2810459,0.3196751,0.30932903,0.3544695,0.2698573,0.23536026,0.3118714,0.27457538,0.4068046,0.5124754,0.5687363,0.30292392,0.49889842,0.29956818,0.56346476,0.24348246,0.16305888,0.37407228,0.47037762,0.16107014,0.3039843,0.58248365,0.3173929,0.23168153,0.32199916,0.2955212,0.51493573,0.3389234,0.2558066,0.18494755,0.47412246,0.23122862,0.38088328,0.30300856,0.20002863,0.38989753,0.3142078,0.24731846,0.7167112,0.18403344,0.17359374,0.3396121,0.30622786,0.38376534,0.36892655,0.33478126,0.34050912,0.2559174,0.28815773,0.32497418,0.41792572,0.3185082,0.23710036,0.40334857,0.35212895,0.25004762,0.23130761,0.26331425,0.25213885,0.39890578,0.43939453,0.28104,0.23572907,0.50539,0.29644403,0.23360887,0.18282768,0.37032408,0.335505,0.40132618,0.52644295,0.4489841,0.37827605,0.5645773,0.3896532,0.16607893,0.416479,0.4990904,0.20883897,0.1942345,0.40238988,0.39442518,0.4028967,0.39049858,0.57259727,0.56481075,0.20470542,0.45227242,0.55409336,0.22233316,0.26593438,0.2940246,0.4603477
42,0.2525929,0.47769892,0.24456738,0.2032687,0.50468075,0.63138354,0.38537765,0.23701042,0.29459858,0.15806325,0.23893484,0.26143834,0.1878396,0.41242975,0.35874352,0.26069772,0.22718123,0.3491345,0.17831558,0.44328576,0.25105074,0.3710456,0.25748855,0.23314604,0.14999005,0.33081466,0.5671691,0.2619899,0.16042322,0.33879855,0.2875095,0.24776098,0.316333,0.26628694,0.28134382,0.3827635,0.32931495,0.25216097,0.36277702,0.39030564,0.21372339,0.21453533,0.0,0.38610554,0.39834532,0.3265577,0.31852794,0.19482486,0.13737094,0.2521788,0.25263596,0.15922493,0.22030126,0.24261114,0.2751367,0.30893734,0.29013485,0.34816855,0.2800079,0.41114813,0.34483337,0.4399889,0.31446606,0.38353568,0.38181674,0.33400607,0.38196397,0.40523505,0.35096097,0.28893578,0.22625399,0.2412624,0.35047954,0.28559598,0.33023816,0.3309798,0.34637624,0.3450472,0.24005394,0.404556,0.34019125,0.254655,0.3225479,0.35951975,0.17756262,0.29820582,0.33116186,0.28863263,0.3724777,0.5144592,0.36162266,0.6024583,0.21765567,0.20010018,0.29447722,0.36811635,0.50312006,0.5470165,0.20411593,0.26312178,0.19760284,0.302211,0.43468094,0.34231314,0.3183778,0.3068963,0.58598673,0.16160664,0.34775463,0.31716162,0.19126293,0.41257197,0.21342921,0.3306526,0.44878227,0.24741665,0.36236393,0.35089076,0.2689965,0.25822818,0.19802333,0.3220379,0.2759171,0.20248325,0.19924413,0.3519364,0.124186456,0.35140753,0.3836344,0.2854226,0.30717027,0.38536024,0.36110455,0.3191037,0.23409095,0.3121909,0.2556725,0.4001669,0.37200212,0.28460306,0.31870902,0.21400309,0.2595264,0.30250347,0.24615781,0.3396471,0.21818799,0.23397729,0.23973674,0.255616,0.325712,0.37557423,0.24183804,0.20963326,0.28286487,0.26657245,0.24948981,0.28436816,0.29726148,0.1742745,0.26064852,0.32550174,0.24528757,0.11993524,0.2701777,0.30165726,0.480975,0.31154758,0.20964196,0.11662269,0.3332051,0.30446166,0.26873845,0.14816424,0.37903452,0.32219374,0.28975186,0.31729922,0.31642008,0.27886814,0.41386807,0.47477847,0.25193897,0.33160466,0.40583214,0.20392789,0.09406045,0.45326975,0.26004803,0.33480924,0.34073222,0.5073345,0.44170365,0.2526848,0.5306458,0.34834427,0.1316705,0.26232314,0.28498602,0.4818232
43,0.24106571,0.25673145,0.35290515,0.17953873,0.36213017,0.36157268,0.41155493,0.2611125,0.48188186,0.3413326,0.4159705,0.34934932,0.40072393,0.39823827,0.3689399,0.3901902,0.44762373,0.40985632,0.10392191,0.34953466,0.45714635,0.38820198,0.47454524,0.44863158,0.29901057,0.31773853,0.42344666,0.46613684,0.4172625,0.33921188,0.33346117,0.42814183,0.33879453,0.3893273,0.29851395,0.3890233,0.64572465,0.38509768,0.24651161,0.2766813,0.3565844,0.28314742,0.38610554,0.0,0.3093543,0.31939667,0.5556332,0.32629824,0.11857225,0.15801224,0.38749427,0.39688072,0.33682424,0.20754415,0.25918865,0.53379416,0.5203686,0.26369137,0.353195,0.31988958,0.37739158,0.3656285,0.63256234,0.2437745,0.4573152,0.25785556,0.46261728,0.43437016,0.4453952,0.24382263,0.2660792,0.32956606,0.27889937,0.35904574,0.29422837,0.30583453,0.29987046,0.25516352,0.5174906,0.29696378,0.35336393,0.35076356,0.3860731,0.35910848,0.28399673,0.40322644,0.25895,0.27610797,0.4716794,0.34299034,0.2922501,0.41140485,0.4821982,0.3132376,0.35971138,0.3297446,0.35589325,0.3386672,0.2699299,0.2897759,0.41941485,0.2355707,0.2863866,0.29491323,0.29272872,0.2822532,0.33874202,0.3307128,0.32156625,0.27890474,0.33869916,0.32131207,0.36394224,0.3058779,0.3822794,0.3113688,0.28108564,0.3296893,0.4790216,0.30440426,0.49066672,0.31369197,0.45333588,0.12322596,0.30196834,0.24606575,0.2254973,0.23565781,0.287968,0.30330122,0.6865517,0.23841512,0.31276262,0.34475726,0.2853221,0.6260868,0.17416298,0.38987312,0.3225525,0.34673193,0.4175791,0.33230138,0.24052125,0.2742231,0.56415665,0.3650859,0.38499355,0.38410032,0.3195991,0.44330075,0.35623926,0.38326734,0.5254562,0.27713168,0.37664604,0.4416081,0.34882945,0.36417127,0.45823914,0.44237468,0.4201058,0.4653917,0.24159256,0.18366273,0.3920294,0.37402678,0.41535324,0.31870228,0.49664122,0.3976439,0.30693024,0.4784661,0.34030068,0.3614155,0.352758,0.2173861,0.4035539,0.25073218,0.29444554,0.2864977,0.32888237,0.40072256,0.37430656,0.37784803,0.31967783,0.43514663,0.28224066,0.4051598,0.25580618,0.22184853,0.31184947,0.43130034,0.3919158,0.3714373,0.35160708,0.3105543,0.102700844,0.6536375,0.45958745,0.39380136
44,0.2803181,0.37324607,0.3961584,0.2783254,0.40934604,0.4635626,0.39969853,0.32450855,0.3746476,0.31254733,0.3344081,0.48624912,0.26711968,0.5200709,0.4575495,0.40346137,0.34348014,0.36055118,0.23739877,0.4241893,0.37576333,0.44633514,0.29467982,0.30613464,0.26596034,0.27836707,0.43505055,0.3399595,0.26229912,0.39993113,0.42757452,0.28206617,0.3889768,0.37668127,0.51151985,0.4699909,0.3549187,0.5199758,0.43822783,0.5378745,0.20156348,0.509096,0.39834532,0.3093543,0.0,0.44194117,0.37732193,0.23829256,0.17389895,0.24277058,0.27369365,0.16320018,0.23360372,0.4498742,0.38058695,0.35482043,0.36715546,0.50976586,0.37284526,0.53663063,0.43694633,0.4969129,0.31603396,0.6055953,0.3500204,0.35162497,0.4195977,0.505234,0.38050765,0.33016866,0.2751607,0.34302595,0.5023573,0.26707464,0.3377391,0.51810443,0.4174174,0.3820097,0.275597,0.566308,0.49449164,0.27474356,0.5350036,0.44999987,0.27228656,0.40923524,0.36812884,0.36202323,0.42044377,0.45931685,0.6518005,0.4774623,0.30611604,0.27418262,0.4058892,0.4816442,0.39612922,0.43087065,0.3118757,0.44434136,0.35023007,0.36318237,0.41839683,0.4046806,0.4393693,0.39716354,0.46552053,0.29631087,0.33391514,0.4500429,0.42071134,0.34995788,0.21174984,0.38858825,0.35578215,0.36195713,0.6434189,0.654562,0.2958825,0.544724,0.3441089,0.5395819,0.34747425,0.25802782,0.2973609,0.5967494,0.2370212,0.40573072,0.6613391,0.36443424,0.33092,0.43401742,0.29706317,0.6570783,0.3346548,0.2657879,0.3028615,0.4251624,0.34079236,0.41947788,0.35920164,0.3117342,0.3932469,0.41829586,0.31224063,0.66004264,0.29964912,0.2625705,0.27613148,0.31383556,0.3912551,0.4018858,0.28441393,0.28883862,0.44897544,0.2920769,0.42666137,0.35424313,0.41310412,0.3155951,0.36300814,0.3614664,0.34636277,0.15929121,0.41902608,0.37079632,0.60497963,0.45898485,0.28302914,0.28366685,0.38457912,0.37292743,0.32466787,0.30622664,0.5061483,0.40797764,0.5139731,0.4938979,0.6488584,0.33135,0.6677201,0.5567807,0.2528632,0.32507652,0.6308755,0.2782632,0.2445472,0.4770343,0.43533242,0.41286367,0.39474732,0.7740513,0.63092047,0.27868968,0.42966294,0.5143556,0.1831429,0.34018126,0.34576422,0.61228585
45,0.39268792,0.34260407,0.22897527,0.22381198,0.4646365,0.4933308,0.4909632,0.36532944,0.3882063,0.20440218,0.3635535,0.4199169,0.34784663,0.5081287,0.47248775,0.28825507,0.30264467,0.39984185,0.22144091,0.4555121,0.2781066,0.42259863,0.22864035,0.2821986,0.22495706,0.41433,0.39833468,0.36010978,0.20623748,0.4411682,0.28702867,0.28039032,0.48822668,0.5360286,0.31765646,0.49772096,0.314567,0.33473897,0.3196202,0.3780598,0.4084129,0.36965513,0.3265577,0.31939667,0.44194117,0.0,0.4309222,0.21995164,0.26556674,0.35086334,0.21660924,0.2886784,0.43498707,0.3436848,0.4752297,0.35657373,0.35346374,0.38980395,0.45150298,0.44404918,0.49039984,0.3419577,0.29365197,0.45526162,0.29929537,0.55367446,0.5257686,0.45957798,0.31127155,0.42742676,0.39436078,0.4119643,0.4596136,0.23681125,0.4350155,0.3956178,0.30546212,0.324142,0.25468832,0.49349272,0.36885262,0.3227398,0.496674,0.36340797,0.49604276,0.42587864,0.44432497,0.54986084,0.622368,0.37027657,0.3287713,0.47772646,0.238352,0.4855159,0.3584502,0.3895644,0.34335744,0.40893734,0.43114036,0.30470136,0.3353588,0.48968157,0.44476497,0.45081332,0.37884638,0.5743104,0.39283785,0.26771504,0.5287982,0.42930654,0.39510432,0.30708197,0.18239595,0.39341605,0.2686994,0.5821743,0.40159214,0.3519476,0.30373,0.28089452,0.26881242,0.38507035,0.36158428,0.4118531,0.34429145,0.40092754,0.29088306,0.4709413,0.3809537,0.49691892,0.3126468,0.3956588,0.6387617,0.42430392,0.40531164,0.22500542,0.38801175,0.30183643,0.3921919,0.34961164,0.3499812,0.24206293,0.23163551,0.43207073,0.27734098,0.39934403,0.25156564,0.19779347,0.33557516,0.30222297,0.49408606,0.44795924,0.36086094,0.38670963,0.35238528,0.2593754,0.2939496,0.44928023,0.44280577,0.2995708,0.38791132,0.367544,0.17726079,0.2643476,0.3641435,0.42071155,0.46415237,0.5147982,0.24494568,0.23031962,0.4176029,0.38031468,0.23687282,0.18413143,0.45050654,0.5664077,0.46184146,0.34525898,0.39511573,0.39886174,0.47475728,0.3535205,0.19439709,0.5568732,0.4540719,0.24209008,0.23627627,0.38602567,0.37286198,0.68318295,0.56801534,0.49352622,0.3828801,0.34949076,0.43356746,0.35799724,0.19290066,0.2837851,0.36985242,0.33579528
