9,0.7105237,186,0.7025908,173,0.6996165,107,0.69535035,100,0.6754104,169,159,0.6110803,141,0.5988653,164,0.57956076,55,0.5785867,0.570319,122,8,0.5421593,0.53461856,140,50,0.52032083,147,0.5100173,0.50866604,67,85,0.5074136,68,0.50590444,146,0.5013734,10,0.4885543,0.47877398,94
10,0.7752813,160,0.7122332,122,0.71169955,85,0.70663154,67,0.69946253,8,13,0.6754672,24,0.65434843,165,0.56689984,32,0.5306089,0.5254527,159,107,0.5092303,0.5040323,66,100,0.49835902,140,0.48864895,0.4885543,9,75,0.48627833,88,0.4798161,62,0.4769619,151,0.47503245,0.47423342,82
11,0.6072573,133,0.58078647,72,0.56950724,150,0.56368864,191,0.5398088,145,82,0.5392953,180,0.5367757,80,0.5240625,192,0.5108583,0.5084984,116,115,0.5065652,0.492279,37,44,0.48624912,117,0.4855501,0.47955835,178,174,0.47449517,176,0.46398082,88,0.46069232,128,0.46051568,0.4588881,184
12,0.75808394,149,0.73681754,81,0.5644985,51,0.5236602,100,0.522756,6,56,0.49926877,55,0.4868643,118,0.4794258,66,0.4731487,0.46993867,46,88,0.46713603,0.46245706,68,33,0.46120366,158,0.45943606,0.45733768,171,160,0.45055252,152,0.44808665,20,0.44752103,161,0.44584537,0.44096982,94
13,0.8749122,67,0.7152165,85,0.7023175,8,0.6754672,10,0.65879047,122,160,0.6575035,165,0.6226474,32,0.5937983,164,0.54193026,0.5200709,44,66,0.5195223,0.513022,191,45,0.5081287,100,0.5072813,0.50542647,88,103,0.49767032,21,0.4874243,166,0.48593462,159,0.48237437,0.48073736,140
14,0.83859634,35,0.81922686,60,0.72568226,170,0.6614704,161,0.6348034,17,56,0.61603945,154,0.61477125,198,0.59571755,27,0.582242,0.57324135,158,145,0.5728811,0.5652538,172,140,0.56386495,118,0.5493489,0.54133505,16,66,0.540614,171,0.5357142,88,0.5334894,191,0.5314589,0.5287476,192
15,0.6131334,146,0.6115463,140,0.58074623,68,0.57801175,94,0.5714427,50,147,0.5713951,22,0.57003033,141,0.56474507,182,0.5538853,0.5504714,23,56,0.5283221,0.52666235,17,55,0.52452075,185,0.51744735,0.5156492,120,31,0.51132035,161,0.5071534,35,0.50328696,158,0.50153697,0.5003197,171
16,0.7492751,56,0.74831176,118,0.7371286,161,0.69908595,27,0.6693243,120,17,0.66521525,31,0.6477711,198,0.64224386,171,0.6381731,0.6289855,168,158,0.62720513,0.6222213,155,35,0.5834446,92,0.5789254,0.56341064,154,60,0.5611945,193,0.5580016,140,0.54404616,14,0.54133505,0.5380926,130
17,0.79760957,161,0.76485014,158,0.76146746,118,0.7584978,56,0.7273849,27,171,0.6996677,198,0.69913244,193,0.68767905,31,0.67723984,0.67038417,155,16,0.66521525,0.6450398,35,60,0.64128244,14,0.6348034,0.5837652,140,154,0.57741404,168,0.5691539,36,0.5538149,120,0.54424894,0.54377455,170
18,0.41586208,105,0.3801926,11,0.3767727,167,0.3513924,48,0.3478583,150,77,0.33873835,115,0.3246463,1,0.31849906,153,0.31827486,0.31296566,6,39,0.30720407,0.30304867,65,101,0.30279315,75,0.302401,0.29698572,116,103,0.29276785,58,0.28699052,109,0.28660268,189,0.2823466,0.27853918,106
19,0.74173594,129,0.66941905,5,0.6393678,91,0.59391797,174,0.59339243,194,4,0.5884122,26,0.5782894,97,0.5551274,96,0.5523865,0.5276828,111,72,0.5148369,0.5129316,187,150,0.5097429,79,0.50905395,0.5037886,64,106,0.49993575,166,0.4794647,89,0.47931218,180,0.47885767,0.47333854,181
20,0.58649385,2,0.52230173,46,0.52044964,152,0.48439646,197,0.47978723,36,56,0.47754532,130,0.47138226,168,0.4676032,192,0.4669652,0.46685535,82,166,0.46215454,0.45714635,43,68,0.45443562,27,0.45081252,0.44998133,28,120,0.44977707,191,0.44892234,12,0.44752103,161,0.44421083,0.4419333,140
21,0.74256563,103,0.68353975,138,0.66628546,151,0.6481216,66,0.6177025,54,134,0.6155076,58,0.61474264,29,0.61338186,113,0.6030457,0.5984582,71,102,0.59427977,0.5920346,74,35,0.54917485,129,0.5483912,0.5478836,32,88,0.54756343,148,0.54747856,127,0.53745663,0,0.5352558,0.53471434,166
22,0.78812265,23,0.78096455,185,0.70814586,68,0.6792132,50,0.6714896,182,146,0.66605055,147,0.66100943,140,0.64796257,94,0.6343014,0.57003033,15,168,0.5576209,0.544471,27,56,0.5442395,31,0.5401799,0.5347931,159,100,0.53176516,141,0.531168,171,0.52370274,120,0.52276564,0.5211184,118
23,0.78812265,22,0.7759377,185,0.71447396,68,0.64446855,100,0.63732797,182,50,0.6326291,147,0.6285392,94,0.62670004,146,0.61652917,0.60618347,140,31,0.56279695,0.5504714,15,159,0.5500839,171,0.5290818,0.528069,16,56,0.52758765,120,0.52518225,122,0.5239934,141,0.5217731,0.51978594,168
24,0.65434843,10,0.52954435,160,0.52896976,8,0.51338774,122,0.49503615,67,85,0.48347253,13,0.47755256,99,0.47377494,173,0.44257596,0.4311844,159,107,0.4256557,0.40302497,169,81,0.40100402,62,0.39977545,0.39729723,186,100,0.3957009,9,0.39505118,36,0.39089105,165,0.38552898,0.37967485,82
25,0.80221057,101,0.7091415,66,0.6901994,0,0.65800333,29,0.62435305,151,103,0.6157939,134,0.61450446,74,0.60298705,54,0.5908382,0.58527595,71,58,0.58036864,0.56167173,179,129,0.5551202,153,0.5511329,0.55083776,102,52,0.5477519,138,0.5403238,113,0.53553146,88,0.5243065,0.51106745,69
26,0.7257872,5,0.70987844,194,0.6921112,91,0.6711978,106,0.63381106,114,96,0.6333543,4,0.6325152,64,0.6067507,97,0.5937092,0.5782894,19,187,0.57550734,0.5671691,42,145,0.5479834,89,0.5395647,0.5387131,191,111,0.5335382,195,0.5318413,174,0.529358,180,0.5268214,0.526075,39
27,0.8162924,56,0.76784515,161,0.7653842,198,0.74408937,171,0.7286681,118,17,0.7273849,158,0.72415286,155,0.7131662,16,0.69908595,0.6668564,193,60,0.66288704,0.6608634,31,92,0.63969076,168,0.6360239,0.61491454,120,35,0.5967308,130,0.59153223,172,0.58717585,14,0.582242,0.5800531,154
28,0.6895474,120,0.61652565,168,0.54790163,92,0.537265,118,0.5246775,56,16,0.5240892,31,0.51780736,154,0.49392408,155,0.4880533,0.48759127,22,68,0.48672193,0.48047805,130,185,0.47875205,171,0.46766636,0.46722916,140,15,0.46571177,27,0.46551406,147,0.4641418,94,0.46289033,0.46079007,198
29,0.7902217,74,0.74266136,71,0.74235594,153,0.7394016,103,0.73805416,66,134,0.7300484,54,0.7272253,151,0.7144152,58,0.70954096,0.6944696,179,101,0.6932535,0.6881765,102,113,0.6798166,0,0.6740869,0.66998893,129,25,0.65800333,138,0.6479176,52,0.6474277,21,0.61338186,0.6102059,69
30,0.68522966,195,0.6545916,75,0.651778,95,0.65175694,83,0.6407095,80,181,0.61924314,139,0.6066725,121,0.60559833,59,0.6045134,0.5936489,39,61,0.5819361,0.56694734,166,79,0.5651016,53,0.5621561,0.5506879,76,137,0.5482069,34,0.541335,180,0.52740777,145,0.5267538,0.51476,162
31,0.7217858,171,0.7138697,56,0.69527876,161,0.693913,168,0.67723984,17,118,0.6770824,155,0.6710384,27,0.6608634,16,0.6477711,0.6449337,198,120,0.63883424,0.6326971,158,92,0.6084788,193,0.6047479,0.56279695,23,185,0.547227,154,0.5451971,22,0.5401799,35,0.5316181,0.51780736,28
32,0.64897513,165,0.59709907,103,0.5937983,13,0.58881706,67,0.5481622,85,21,0.5478836,10,0.5306089,122,0.5094589,66,0.50047195,0.49628946,113,54,0.4943338,0.48822668,45,160,0.48794162,69,0.48629192,0.48494148,102,8,0.47994077,151,0.47990793,101,0.47309896,105,0.46741214,0.46733463,88
33,0.6663201,105,0.6384607,88,0.6326376,115,0.6236582,183,0.62059355,189,190,0.6094948,167,0.6046945,6,0.60009825,66,0.5861034,0.58191395,65,93,0.56984675,0.55688864,108,176,0.5472025,29,0.5415648,0.54038584,84,45,0.5360286,151,0.53329724,74,0.5325351,82,0.52127373,0.50776005,150
34,0.6278335,145,0.6249337,82,0.6210381,121,0.56679213,41,0.54970706,180,128,0.5459655,191,0.5441542,30,0.541335,133,0.53392756,0.5320075,117,75,0.5301902,0.5180039,90,44,0.51151985,177,0.50465,0.5044977,184,192,0.4903937,99,0.48997957,195,0.48629397,39,0.48467013,0.4800703,178
35,0.83859634,14,0.83305484,60,0.72320795,170,0.6705149,161,0.6450398,17,56,0.6262357,158,0.61588466,172,0.60665643,198,0.59872127,0.5967308,27,118,0.5862068,0.583833,171,16,0.5834446,140,0.5733507,0.5705503,66,94,0.55820894,192,0.55141115,21,0.54917485,154,0.5450494,0.53780603,191
36,0.81734514,197,0.80650866,130,0.7813179,62,0.7467685,144,0.7374054,78,135,0.7342152,46,0.6737112,43,0.64572465,56,0.628742,0.6098998,161,118,0.60661674,0.5846764,55,158,0.5721947,168,0.571486,0.56484234,140,154,0.5640358,155,0.5571416,198,0.5538812,17,0.5538149,0.54744464,67
37,0.6517874,133,0.5772264,180,0.569121,199,0.56292725,191,0.5539495,145,90,0.5461684,117,0.5444205,119,0.53734887,128,0.521125,0.5199758,44,178,0.49375165,0.49322903,116,192,0.49292526,11,0.492279,0.49174362,82,64,0.4718064,27,0.46425325,150,0.4501131,176,0.4500352,0.44825298,35
38,0.61968195,39,0.60857964,75,0.6077106,53,0.58749855,79,0.57755965,95,181,0.56616056,195,0.5600872,128,0.5571172,72,0.53606653,0.53492874,80,83,0.51914704,0.51268494,59,125,0.51060295,139,0.5101644,0.5065534,61,30,0.505334,131,0.5045106,76,0.49333447,104,0.4882334,0.4844411,191
39,0.7501162,79,0.7196978,75,0.69246465,53,0.67867565,125,0.67020726,195,80,0.63902104,116,0.635152,104,0.6280384,121,0.62130666,0.61968195,38,166,0.6133069,0.60960853,59,95,0.6083882,177,0.6037169,0.5994405,83,128,0.59611607,72,0.59418833,30,0.5936489,61,0.58736056,0.58667934,191
40,0.5151169,88,0.5093421,183,0.49235594,33,0.4734957,176,0.46450934,93,84,0.4588132,66,0.45390153,52,0.44908643,51,0.4269181,0.4266958,189,87,0.42083192,0.41806385,108,157,0.41458738,124,0.41433403,0.4113968,46,167,0.41009307,45,0.4084129,134,0.40706375,148,0.40671247,0.40518636,81
41,0.7167112,145,0.6880884,82,0.600592,99,0.58248365,128,0.57259727,191,117,0.5687363,34,0.56679213,192,0.56481075,180,0.5645773,0.56346476,121,90,0.55476534,0.55409336,195,75,0.5302645,177,0.52644295,0.51617056,63,133,0.51493573,6,0.51257765,116,0.5124754,30,0.5109258,0.509096,44
42,0.63138354,5,0.6024583,91,0.58598673,106,0.5671691,26,0.5470165,97,194,0.5306458,89,0.5144592,191,0.5073345,4,0.50468075,0.50312006,96,199,0.4818232,0.480975,166,1,0.47769892,181,0.47477847,0.45326975,187,114,0.44878227,19,0.44328576,192,0.44170365,61,0.4399889,0.43468094,102
43,0.6865517,130,0.6536375,197,0.64572465,36,0.63256234,62,0.6260868,135,144,0.56415665,46,0.5556332,55,0.53379416,152,0.5254562,0.5203686,56,78,0.5174906,0.49664122,168,120,0.49066672,92,0.4821982,0.48188186,8,118,0.4790216,171,0.4784661,22,0.47454524,88,0.4716794,0.46613684,27
44,0.7740513,191,0.6677201,180,0.6613391,128,0.66004264,145,0.6570783,133,117,0.654562,90,0.6518005,178,0.6488584,116,0.6434189,0.63092047,192,184,0.6308755,0.61228585,199,63,0.6055953,166,0.60497963,0.5967494,125,79,0.566308,181,0.5567807,119,0.544724,121,0.5395819,0.5378745,39
45,0.68318295,189,0.6387617,132,0.622368,88,0.5821743,115,0.5743104,105,190,0.56801534,175,0.5664077,183,0.5568732,65,0.55367446,0.54986084,87,33,0.5360286,0.5287982,108,66,0.5257686,167,0.5147982,0.5081287,13,35,0.49772096,129,0.49691892,82,0.496674,84,0.49604276,0.49408606,150
46,0.6737112,36,0.6709501,197,0.6675244,130,0.6408844,62,0.6303859,135,78,0.6091355,144,0.577773,43,0.5556332,66,0.5389941,0.5381117,55,35,0.52929735,0.524561,152,20,0.52230173,161,0.52089673,0.5126451,60,140,0.50638926,14,0.505356,88,0.50457126,170,0.5045029,0.49983478,81
47,0.5903545,73,0.4278528,140,0.42758518,112,0.42473224,146,0.42410314,185,161,0.4160679,23,0.41404253,130,0.408718,197,0.40308237,0.40064904,78,68,0.39969993,0.3995691,36,22,0.3946945,193,0.39332592,0.39113405,16,55,0.37906098,17,0.3778692,15,0.37645316,62,0.3763636,0.37505805,118
48,0.4899608,101,0.47312933,41,0.46888992,25,0.44799352,82,0.44758448,66,58,0.4437011,74,0.4401511,29,0.43798146,177,0.431579,0.43109232,34,6,0.4301317,0.42877212,52,103,0.41745067,153,0.41427422,0.41290677,121,134,0.40609726,105,0.40253258,75,0.4021623,54,0.39960963,0.3947298,179
49,0.49705455,136,0.49321848,98,0.41780943,123,0.40463036,72,0.39918378,5,70,0.39012665,131,0.3794902,11,0.37868315,87,0.36946756,0.36843234,60,63,0.36841276,0.36471546,150,3,0.36018848,86,0.35997254,0.35891515,188,104,0.3523563,45,0.35086334,109,0.3485576,35,0.34678,0.3418008,79
50,0.94278574,147,0.93466413,182,0.839139,94,0.8174663,68,0.78424317,140,141,0.7418691,22,0.6792132,23,0.6326291,146,0.620779,0.57708263,55,185,0.5740008,0.5714427,15,173,0.5710368,56,0.56313485,0.5466903,100,192,0.5331105,159,0.5308465,161,0.52659154,169,0.5233185,0.52032083,9
51,0.5644985,12,0.55851877,149,0.4950823,6,0.4935987,81,0.441885,33,40,0.4269181,183,0.4207461,62,0.41560137,66,0.40407133,0.40102014,88,43,0.39688072,0.3959621,139,84,0.39309084,95,0.3917742,0.38733572,10,82,0.38605678,52,0.374763,56,0.36718476,148,0.36542174,0.3635173,20
52,0.7725849,153,0.7433027,71,0.6821197,74,0.64906955,58,0.6474277,29,66,0.63424546,151,0.6120974,54,0.6074819,150,0.60547984,0.6026969,134,101,0.5941392,0.5918782,103,179,0.58945835,113,0.5854151,0.55568594,0,25,0.5477519,138,0.5419841,88,0.539166,129,0.53256524,0.5166557,102
53,0.69246465,39,0.6902621,75,0.64420265,79,0.63496476,80,0.6318525,195,72,0.6077595,38,0.6077106,125,0.6001889,61,0.57127047,0.5670943,59,30,0.5621561,0.56183577,131,83,0.5582187,95,0.54284024,0.5321483,145,128,0.5202078,76,0.513512,137,0.51035845,192,0.50913495,0.5051732,142
54,0.755563,134,0.7555629,103,0.7449562,58,0.7411051,71,0.73146737,153,29,0.7272253,74,0.7243297,151,0.70539343,101,0.69988704,0.69756883,113,66,0.6830027,0.6825155,138,179,0.6805414,102,0.67170024,0.6368046,0,129,0.62531376,21,0.6177025,69,0.61211133,150,0.6119525,0.6074819,52
55,0.71938956,130,0.61720085,197,0.61333215,100,0.59972906,152,0.5883501,68,56,0.5861138,36,0.5846764,9,0.5785867,50,0.57708263,0.5744311,169,140,0.569749,0.55734426,159,135,0.5532429,122,0.5489117,0.54830956,173,27,0.5478642,78,0.54662585,144,0.5422287,147,0.54178596,0.5381117,46
56,0.8321746,118,0.8178707,198,0.8162924,27,0.81076205,161,0.8071743,155,158,0.7822681,17,0.7584978,16,0.7492751,171,0.7416518,0.7146326,168,31,0.7138697,0.69306743,92,120,0.6615754,154,0.6525793,0.64674795,193,130,0.64463985,36,0.628742,172,0.6267406,35,0.6262357,0.61603945,14
57,0.6428064,125,0.58928335,79,0.58824116,195,0.54618573,187,0.5451917,61,121,0.5444685,59,0.53291833,75,0.53081584,166,0.5253134,0.5156797,180,63,0.51096886,0.50976586,44,178,0.5067584,191,0.502865,0.49736485,104,80,0.49734378,117,0.49488848,83,0.4897342,53,0.48961002,0.4800886,95
58,0.7455604,71,0.7449562,54,0.7320719,134,0.73033005,74,0.7283914,153,66,0.72666025,103,0.7246547,151,0.72189975,29,0.70954096,0.7021954,150,113,0.68519497,0.68093544,138,129,0.67672396,179,0.66863096,0.6631526,102,101,0.6630125,52,0.64906955,21,0.61474264,69,0.61031574,0.58882403,127
59,0.7324535,95,0.68641293,61,0.6578331,83,0.655908,79,0.65292084,75,181,0.638685,195,0.6319712,80,0.62504846,166,0.6148964,0.60960853,39,30,0.6045134,0.5762671,72,191,0.574667,137,0.57067406,0.5670943,53,131,0.561429,139,0.55670154,187,0.5536015,44,0.53663063,0.5348716,104
60,0.83305484,35,0.81922686,14,0.69727993,170,0.6890928,161,0.66288704,27,17,0.64128244,56,0.6130507,198,0.59733725,158,0.5767831,0.5707263,172,171,0.5619108,0.5611945,16,88,0.54360485,118,0.5412059,0.53971326,191,192,0.53813386,193,0.53686905,140,0.5316005,66,0.52341413,0.5183338,145
61,0.68641293,59,0.66856515,166,0.64618874,83,0.6341619,80,0.6285839,75,95,0.6270076,79,0.6098005,195,0.6025747,181,0.59663975,0.58736056,39,30,0.5819361,0.5755482,137,53,0.57127047,76,0.5660082,0.5621828,72,191,0.56069374,156,0.5492041,57,0.5451917,125,0.5375767,0.53125906,199
62,0.7813179,36,0.73469144,135,0.7039803,130,0.6818915,197,0.6525224,144,46,0.6408844,43,0.63256234,78,0.61305714,56,0.5596652,0.55182284,118,161,0.5431211,0.5360006,55,168,0.53030276,155,0.51740444,0.49567133,112,17,0.49412116,120,0.4830715,158,0.48155773,10,0.4769619,0.47646993,171
63,0.7032859,184,0.67906296,180,0.65892565,191,0.64252865,128,0.63090354,117,192,0.6286311,145,0.6241504,116,0.6153308,44,0.6055953,0.6000688,178,125,0.5867082,0.5743042,90,79,0.5718932,133,0.55545366,0.5397282,82,5,0.532076,75,0.52134323,39,0.51836133,41,0.51617056,0.51096886,57
64,0.6067507,26,0.55637586,187,0.5445615,91,0.5425757,96,0.5405219,114,5,0.539251,97,0.52461207,106,0.51071626,19,0.5037886,0.5031676,151,194,0.5005026,0.4949125,4,111,0.48967177,88,0.48921162,0.48519778,150,71,0.48467112,37,0.4718064,83,0.46727762,80,0.4648636,0.4598906,156
65,0.66564816,88,0.63844055,105,0.5921315,189,0.58746415,115,0.58204114,167,33,0.58191395,74,0.57822615,183,0.5778614,108,0.5725814,0.55367446,45,6,0.538451,0.535754,190,29,0.5240714,93,0.5052322,0.5048599,132,82,0.5012647,84,0.48810774,58,0.4860555,87,0.48358405,0.47790366,175
66,0.7401167,134,0.73805416,29,0.72666025,58,0.7261374,103,0.7166637,74,151,0.7157819,25,0.7091415,101,0.69290316,71,0.6903731,0.683758,138,54,0.6830027,0.6730637,113,129,0.672435,102,0.66296005,0.65254533,179,88,0.64841723,21,0.6481216,153,0.6437138,52,0.63424546,0.62484086,69
67,0.8749122,13,0.7794592,8,0.70663154,10,0.70648277,160,0.7060429,85,122,0.6920254,165,0.6342344,32,0.58881706,140,0.5508976,0.54744464,36,100,0.5449587,0.5426556,164,66,0.5412014,159,0.5201441,0.5136584,88,113,0.5118916,191,0.5099257,9,0.50866604,44,0.505234,0.5011139,68
68,0.8174663,50,0.8120075,182,0.7926787,147,0.7805434,94,0.7773332,140,23,0.71447396,22,0.70814586,141,0.6634375,185,0.6442946,0.60549486,56,118,0.58896714,0.5883501,55,15,0.58074623,146,0.5766612,0.57404286,92,198,0.57212746,192,0.56719255,161,0.5656494,173,0.5607741,0.54954934,130
69,0.65940803,103,0.65711653,134,0.63784754,101,0.62484086,66,0.6239036,74,54,0.61211133,58,0.61031574,29,0.6102059,138,0.6087373,0.60692227,151,113,0.5960243,0.58205354,129,153,0.5768589,179,0.5732717,0.57240635,71,102,0.5701556,52,0.51368356,25,0.51106745,127,0.5052849,0.5042283,0
70,0.6184612,123,0.45069033,129,0.4484318,71,0.44497684,66,0.44394153,136,58,0.44060177,101,0.43731585,150,0.43518955,151,0.4318174,0.4259765,25,54,0.4244564,0.42206386,110,103,0.42041618,189,0.41520435,0.40813738,29,127,0.40575865,69,0.404844,52,0.40358222,74,0.397288,0.39436078,45
71,0.7963971,153,0.7587185,134,0.7455604,58,0.7433027,52,0.74266136,29,54,0.7411051,151,0.72431326,113,0.7145027,103,0.7065457,0.70364237,74,66,0.6903731,0.67109644,101,138,0.6697697,129,0.6483012,0.6293899,102,0,0.62088215,179,0.6166692,150,0.61579084,21,0.5984582,0.58527595,25
72,0.72595584,131,0.6853639,79,0.6767319,80,0.67608595,104,0.65276206,174,195,0.64807105,181,0.6122124,75,0.6095234,83,0.6077788,0.6077595,53,39,0.59418833,0.58981836,180,133,0.5892302,125,0.586468,0.58165145,95,11,0.58078647,59,0.5762671,166,0.57080305,5,0.56443304,0.5621828,61
73,0.5903545,47,0.48130172,130,0.47555393,36,0.46879283,112,0.4638132,197,161,0.45614642,46,0.45407978,146,0.44404638,62,0.443513,0.4391178,144,140,0.43473363,0.43181884,55,135,0.42715317,166,0.4203053,0.41078794,78,15,0.40661168,22,0.39869064,192,0.38849658,17,0.3850346,0.38173383,154
74,0.7902217,29,0.7503413,103,0.7466171,153,0.73033005,58,0.7243867,179,54,0.7243297,66,0.7166637,71,0.70364237,151,0.70358306,0.6971625,134,102,0.6836127,0.6821197,52,113,0.6762403,101,0.67273676,0.65359634,0,138,0.63275176,129,0.631947,69,0.6239036,150,0.61389273,0.60655236,148
75,0.76895463,195,0.7196978,39,0.71827245,80,0.69947535,83,0.69442254,95,53,0.6902621,79,0.68846536,30,0.6545916,59,0.65292084,0.6504636,125,61,0.6285839,0.62793696,121,145,0.62207186,177,0.6121689,0.6095234,72,38,0.60857964,76,0.60554516,137,0.60393465,104,0.60146534,0.59508336,181
76,0.7249702,162,0.706113,195,0.6269436,95,0.61778355,83,0.60565406,80,75,0.60554516,39,0.5819758,181,0.5766827,61,0.5660082,0.565385,104,79,0.5579537,0.5506879,30,72,0.5487244,59,0.5322856,0.52400005,137,180,0.51381874,53,0.513512,156,0.5090983,139,0.50317687,0.50242794,96
77,0.49133855,35,0.48937312,60,0.48693442,39,0.48683196,14,0.48558262,21,33,0.47383058,88,0.45161766,66,0.4473881,170,0.44600612,0.44245094,6,191,0.4375912,0.43654716,145,166,0.42639926,105,0.42370474,0.42063835,151,56,0.4183386,188,0.41828376,116,0.4180383,181,0.41573232,0.41512698,192
78,0.7374054,36,0.73618,197,0.73170817,130,0.726211,144,0.6354178,135,62,0.61305714,46,0.6091355,55,0.54662585,118,0.5196601,0.5183013,161,43,0.5174906,0.50985605,17,16,0.50605816,56,0.5050981,0.49198225,140,146,0.4813307,158,0.47838843,27,0.46473795,15,0.4633304,0.45618856,198
79,0.7595606,125,0.7501162,39,0.70901453,104,0.7044686,195,0.68846536,75,72,0.6853639,166,0.67592716,174,0.6738382,83,0.6601768,0.655908,59,121,0.6533302,0.6528971,80,53,0.64420265,177,0.6435542,0.62841165,191,95,0.6234121,181,0.61162907,61,0.6098005,180,0.5982575,0.58928335,57
80,0.7202747,195,0.72026944,83,0.71827245,75,0.6767319,72,0.6623429,95,79,0.6528971,30,0.6407095,39,0.63902104,181,0.6360532,0.63496476,53,61,0.6341619,0.62832975,156,59,0.62504846,137,0.6065863,0.60565406,76,166,0.60050803,174,0.58773565,104,0.58692837,133,0.5763136,0.5713968,121
81,0.73681754,12,0.7234658,149,0.5619603,6,0.5349177,161,0.52693605,170,56,0.5233812,14,0.5088684,55,0.50164664,46,0.49983478,0.495533,35,51,0.4935987,0.48610485,118,17,0.47526833,27,0.47487706,0.47064364,198,60,0.46829018,140,0.46362844,169,0.4602849,155,0.45624197,0.4549805,158
82,0.6880884,41,0.65965915,145,0.6249337,34,0.62001395,180,0.60898614,117,191,0.6069098,6,0.5983362,99,0.5936297,128,0.5892631,0.5860467,192,195,0.5840234,0.58323,133,90,0.55739045,88,0.5482929,0.5470691,115,116,0.5446001,75,0.5420693,184,0.540915,63,0.5397282,0.5392953,11
83,0.75359726,95,0.7315917,195,0.72026944,80,0.69947535,75,0.67848855,181,79,0.6601768,59,0.6578331,30,0.65175694,61,0.64618874,0.6247901,137,104,0.62045217,0.61778355,76,166,0.6102627,72,0.6077788,0.60594344,156,39,0.5994405,191,0.5703932,174,0.56669766,139,0.5584942,0.5582187,53
84,0.5661354,183,0.56084615,93,0.5500138,115,0.5494949,132,0.54038584,33,105,0.50970197,52,0.509356,45,0.49604276,88,0.49487105,0.48810774,65,108,0.48034567,0.4753409,6,82,0.47210944,189,0.46748418,0.4615981,87,40,0.4588132,124,0.45562553,176,0.43954718,150,0.42789882,0.41940457,66
85,0.7152165,13,0.71169955,10,0.7096796,122,0.7060429,67,0.67464745,8,160,0.656599,165,0.56229293,100,0.55552995,32,0.5481622,0.5296967,88,55,0.5144905,0.5102384,159,9,0.5074136,66,0.5030771,0.4958691,151,54,0.49530846,107,0.4923287,164,0.48736256,35,0.48552993,0.48347253,24
