,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.99999994,0.2543044,0.32752514,0.24063748,0.39189583,0.40221047,0.3436292,0.26901093,0.3946874,0.29455817,0.410751,0.21351333,0.43329608,0.38632768,0.35229817,0.31445307,0.38096198,0.3319465,0.29536906,0.37988478,0.40809754,0.3972261,0.45521694,0.4507684,0.16503829,0.53957784,0.39052182,0.30481264,0.19152567,0.40359372,0.32669014,0.3208189,0.42123944,0.53556514,0.28058428,0.32341635,0.36484498,0.41116124,0.34106115,0.44499096,0.401597,0.45713153,0.2172117,0.3874344,0.3592533,0.46902847,0.47914553,0.4641906,0.36987275,0.3801872,0.32606578,0.35627308,0.5601953,0.37125266,0.365194,0.27019155,0.48494202,0.39375752,0.44292814,0.4207369,0.32517874,0.31416512,0.4917158,0.326064,0.46924642,0.46262676,0.5170088,0.41229206,0.36232495,0.36519656,0.30913,0.41774595,0.3635733,0.38735187,0.52076685,0.41958946,0.30014336,0.34665155,0.09419457,0.4402238,0.39523286,0.45951468,0.46942756,0.47209555,0.43960077,0.4863358,0.31091437,0.4238053,0.48592913,0.44086307,0.39023042,0.42453927,0.40382677,0.2757715,0.32876903,0.3775288,0.27145505,0.39946604,0.24279886,0.12291228
1,0.2543044,1.0000001,0.2007274,0.41061765,0.5112522,0.68954384,0.37926322,0.6345496,0.37887996,0.595497,0.49671486,0.31179345,0.4135154,0.65106106,0.27436322,0.4284977,0.43638444,0.3221962,0.28422737,0.576409,0.48597726,0.50214607,0.39425597,0.43131274,0.14740944,0.49408564,0.54577184,0.68353283,0.13400137,0.5943173,0.5011013,0.12925956,0.6244661,0.49341595,0.50424814,0.29389757,0.43224603,0.60201335,0.37504524,0.6931452,0.2010006,0.15027206,0.55905354,0.5777384,0.405102,0.5528451,0.5467016,0.5827328,0.17434695,0.3304449,0.63979375,0.51758313,0.52165097,0.43487048,0.4990517,0.29120958,0.51297694,0.67593706,0.5609292,0.6621473,0.2687866,0.57432806,0.45350543,0.41442943,0.51441836,0.6152711,0.5409148,0.5655066,0.57052964,0.39485842,0.42917114,0.49406084,0.6664809,0.63390243,0.41386706,0.531799,0.43743628,0.4169603,0.1446177,0.7185831,0.52727735,0.36485368,0.4417246,0.60340476,0.5187613,0.6117089,0.3637489,0.4443555,0.5712249,0.51071185,0.47581434,0.7046504,0.45447522,0.095596164,0.635038,0.53010345,0.49571997,0.45604688,0.38941956,0.13499331
2,0.32752514,0.2007274,0.9999998,0.18468383,0.2850251,0.35468152,0.3957514,0.27710372,0.2792454,0.2743435,0.22148827,0.332536,0.5124788,0.22289011,0.38686442,0.3578093,0.25741565,0.2989173,0.2369386,0.33200374,0.37043965,0.38831845,0.5159788,0.5430038,0.38946763,0.34555665,0.19022754,0.21453631,0.33847773,0.27858716,0.2754901,0.44442225,0.31706527,0.48384473,0.1734284,0.35144436,0.5195827,0.38679785,0.15966943,0.34361073,0.29003984,0.32131296,0.23145278,0.35519958,0.2965733,0.383541,0.33680752,0.34394974,0.36317155,0.3391921,0.16945869,0.29452592,0.35768595,0.22326079,0.15855816,0.29606327,0.42245013,0.3753447,0.3121208,0.341411,0.3666525,0.31888115,0.4128356,0.34849387,0.41859493,0.3807451,0.5217962,0.3145562,0.31005594,0.3675576,0.091413066,0.18489495,0.32224816,0.36778903,0.36055315,0.40219092,0.42799863,0.31180498,0.20341139,0.3403859,0.41136757,0.4641077,0.29628006,0.417736,0.3437562,0.26121634,0.25225386,0.26853144,0.39295018,0.4025211,0.3353142,0.27924997,0.35920984,0.2504356,0.17627303,0.3622787,0.35354984,0.4179557,0.2589207,0.4037297
3,0.24063748,0.41061765,0.18468383,0.99999976,0.38167387,0.43564233,0.19239308,0.44959462,0.36564326,0.45115453,0.4281728,0.31497663,0.18007866,0.4643316,0.10381971,0.31552622,0.2707113,0.14542717,0.1606561,0.31084105,0.40217638,0.38161826,0.21826157,0.23153739,0.1133938,0.29604793,0.3730673,0.2902656,0.048464626,0.5040531,0.37443244,0.24172598,0.41992143,0.29860038,0.44591025,0.11567442,0.27583867,0.37743604,0.35284454,0.4067312,0.0550747,0.14891484,0.3100767,0.18546873,0.21147673,0.33212045,0.40812486,0.550575,0.2612493,0.46402293,0.46378216,0.3019865,0.44198605,0.30727336,0.45758605,0.056559376,0.31964517,0.44612423,0.3891128,0.49851125,0.109434046,0.44715524,0.3208272,0.20080191,0.3131567,0.44503832,0.41874102,0.42717975,0.3343438,0.2169461,0.41683024,0.32825434,0.38315856,0.4550951,0.32090545,0.3139437,0.27862298,0.37547332,0.08463933,0.457825,0.4354177,0.19984904,0.29727474,0.36183506,0.19990921,0.50911963,0.09933612,0.3661675,0.36931288,0.43978667,0.26227975,0.44059467,0.19728649,-0.0042544594,0.46142042,0.42734426,0.22927724,0.28762066,0.3264289,0.06862122
4,0.39189583,0.5112522,0.2850251,0.38167387,1.0000001,0.70005286,0.3791101,0.5111836,0.5285826,0.5230925,0.74996585,0.25644174,0.43967408,0.76357055,0.3151852,0.46068114,0.34071964,0.4934353,0.24981627,0.69372916,0.448834,0.48268992,0.37950957,0.37168133,0.2608028,0.5989703,0.5377795,0.54676485,0.19265048,0.55067194,0.43810463,0.28658885,0.566657,0.555107,0.6682045,0.29667273,0.38275605,0.5377872,0.4123596,0.5419531,0.25696588,0.28577292,0.3766073,0.47693133,0.55924976,0.60600394,0.5133043,0.575804,0.32702595,0.427903,0.5042558,0.49808973,0.570003,0.750278,0.8161706,0.26338845,0.49352807,0.6762247,0.7476506,0.69785607,0.28864592,0.5294876,0.5239319,0.5766314,0.4884804,0.534824,0.51450795,0.7809752,0.43501985,0.6396809,0.4595427,0.69736344,0.5700211,0.62098193,0.5836295,0.6319586,0.5422984,0.3127657,0.14922446,0.6283548,0.4668377,0.4275219,0.6363343,0.557091,0.47046217,0.7224727,0.43029916,0.36034667,0.5335717,0.61368763,0.6012318,0.7669523,0.43204987,0.18381222,0.49865413,0.5916836,0.58153546,0.5091206,0.34784567,0.25967866
5,0.40221047,0.68954384,0.35468152,0.43564233,0.70005286,0.9999999,0.41673207,0.69070137,0.51860094,0.6982384,0.6174075,0.4430163,0.56063664,0.751549,0.31546456,0.66544545,0.4433387,0.48898995,0.39297628,0.775242,0.5512151,0.56703496,0.47297662,0.50222945,0.30041802,0.6234118,0.58524996,0.74935913,0.20754848,0.62132466,0.51952004,0.29563758,0.58825576,0.62507105,0.5299888,0.29468822,0.5411474,0.675478,0.5038788,0.75677145,0.29367566,0.31306234,0.6100926,0.5353073,0.57375294,0.71117127,0.6740314,0.6480591,0.32766116,0.5375078,0.59646344,0.52922964,0.60004795,0.6081188,0.636179,0.2727872,0.6081773,0.7118064,0.7296577,0.7829379,0.27837646,0.621349,0.5996006,0.5872929,0.6418462,0.70674914,0.70198536,0.6820134,0.6311394,0.5748557,0.48917568,0.5338594,0.8409717,0.6865948,0.5695021,0.6797005,0.5921873,0.4970002,0.1953553,0.74493444,0.6353681,0.51938,0.59188116,0.7087838,0.6097454,0.7338052,0.51799065,0.5382062,0.67839956,0.6656806,0.6503083,0.76474476,0.52605593,0.27351454,0.5909409,0.64521015,0.71272004,0.6579423,0.5525496,0.26379997
6,0.3436292,0.37926322,0.3957514,0.19239308,0.3791101,0.41673207,1.0,0.18467729,0.2649541,0.47815928,0.5803248,0.17761426,0.86434174,0.29891962,0.83747005,0.19413069,0.46956775,0.16357854,0.086717375,0.4362495,0.65137815,0.5781656,0.79590505,0.74731475,0.17881021,0.57928944,0.51194954,0.4242558,0.20698011,0.7655202,0.6835308,0.3106121,0.7216743,0.67029274,0.39433783,0.83897996,0.39298144,0.6437513,0.22400317,0.40265763,0.4851693,0.40115076,0.2270693,0.80707777,0.28030404,0.78078306,0.62084746,0.47118917,0.1886676,0.21328379,0.5591477,0.7313572,0.69162977,0.21925879,0.29173812,0.76948893,0.7560894,0.5937121,0.29920226,0.4949126,0.8101866,0.600265,0.5434849,0.2164559,0.5723783,0.75686264,0.63515675,0.36087996,0.2956081,0.27365795,0.21645176,0.49572575,0.44004947,0.57031703,0.25712615,0.36243206,0.6027852,0.42772788,0.07206057,0.56018543,0.44181234,0.8012543,0.46707794,0.58843017,0.75302696,0.4680115,0.15447658,0.31910923,0.7337371,0.2559335,0.4756347,0.5161545,0.8276826,0.084979914,0.5995638,0.43252394,0.39018685,0.3275231,0.29812905,0.2960977
7,0.26901093,0.6345496,0.27710372,0.44959462,0.5111836,0.69070137,0.18467729,0.99999994,0.27188772,0.42200488,0.3864619,0.40408164,0.29522282,0.5536877,0.14729086,0.48190472,0.2902634,0.3388501,0.36528942,0.52468395,0.36360002,0.35734332,0.26587844,0.30072647,0.26929003,0.35735828,0.3190918,0.48979512,0.14304301,0.35870537,0.31646132,0.24350321,0.4606673,0.4074831,0.44141603,0.14092624,0.41806853,0.44852537,0.2663885,0.54990125,0.14841953,0.19297251,0.4964214,0.3179856,0.35545278,0.45505935,0.41785854,0.5281072,0.22377291,0.4755475,0.3903644,0.30083823,0.40914208,0.46996295,0.49792174,0.11910835,0.34283715,0.56816345,0.61401105,0.62623656,0.13623023,0.46097583,0.43026188,0.38575077,0.44409025,0.4396687,0.49026656,0.55780053,0.39065725,0.44394383,0.46867907,0.3695761,0.62229323,0.51186204,0.40881553,0.5312524,0.35911053,0.3005279,0.20855726,0.5279252,0.49529153,0.26603994,0.37305993,0.4699248,0.34561753,0.546955,0.35802245,0.46882933,0.4121374,0.5556788,0.33880246,0.625999,0.23530142,0.20035145,0.38757646,0.4857592,0.52468103,0.47978264,0.45117003,0.20751148
8,0.3946874,0.37887996,0.2792454,0.36564326,0.5285826,0.51860094,0.2649541,0.27188772,1.0000001,0.598878,0.47255528,0.25498873,0.31322208,0.5463479,0.23651195,0.40756512,0.38592905,0.42313576,0.19617525,0.5728427,0.36999056,0.37142655,0.32971257,0.30884048,0.20223258,0.64483833,0.5324699,0.406468,0.21024114,0.47712672,0.35068312,0.3074727,0.41874665,0.4535437,0.46166718,0.19671988,0.34669515,0.45834336,0.71114266,0.49511838,0.16844165,0.32617578,0.30399036,0.30997822,0.687362,0.41770902,0.40466705,0.4694301,0.3047561,0.27422598,0.37930804,0.31205416,0.46253803,0.55183834,0.5034342,0.16427493,0.4409004,0.4830282,0.4122041,0.46680826,0.1889087,0.47424725,0.38664764,0.6579617,0.41725594,0.4810929,0.4566698,0.5120591,0.47962445,0.49410957,0.22418717,0.3845871,0.4392471,0.5049755,0.48955494,0.5377012,0.42887914,0.28357458,0.13420245,0.4941327,0.37721455,0.36623675,0.50739384,0.432235,0.45074123,0.44862586,0.20687485,0.39862096,0.47591382,0.44164884,0.70028985,0.5222632,0.35141537,0.098176144,0.37194002,0.46113095,0.3801328,0.5512189,0.33746457,0.1997279
9,0.29455817,0.595497,0.2743435,0.45115453,0.5230925,0.6982384,0.47815928,0.42200488,0.598878,0.9999999,0.54253626,0.31665462,0.5658252,0.6135454,0.39316142,0.44997466,0.45612252,0.32134926,0.20400101,0.6613724,0.52626646,0.49707407,0.49786747,0.5017003,0.20481423,0.55452085,0.50903994,0.6241672,0.17153305,0.6769564,0.51058805,0.23514622,0.60256815,0.5585932,0.5343885,0.37897867,0.41321868,0.58718693,0.56548905,0.6222593,0.31837845,0.23171124,0.5421983,0.5347898,0.46312708,0.6135702,0.55943096,0.60336804,0.24884778,0.36908546,0.6169937,0.5950472,0.5558602,0.4554723,0.49855435,0.34864476,0.57071054,0.6593467,0.4873981,0.60447407,0.3574196,0.5836993,0.49158964,0.4365933,0.5051918,0.7315755,0.5807414,0.59930253,0.57446367,0.38459098,0.28493297,0.46143836,0.60353327,0.64898807,0.36766666,0.5401197,0.5550014,0.43122172,0.1749852,0.6199348,0.5147468,0.5093199,0.5548473,0.57575744,0.5779294,0.6261574,0.40573424,0.45054036,0.6246513,0.46484426,0.5977036,0.61493987,0.55591536,0.15887204,0.62333125,0.5126708,0.522321,0.47206914,0.4074425,0.20563063
